application_number,application_year,application_date,xml_relative_path
9895819,2003,20030102,xml_files\pa030102_09895819_20030102.xml
9894190,2003,20030102,xml_files\pa030102_09894190_20030102.xml
9815981,2003,20030102,xml_files\pa030102_09815981_20030102.xml
10068559,2003,20030102,xml_files\pa030102_10068559_20030102.xml
10087617,2003,20030102,xml_files\pa030102_10087617_20030102.xml
10130282,2003,20030102,xml_files\pa030102_10130282_20030102.xml
10186386,2003,20030102,xml_files\pa030102_10186386_20030102.xml
9805375,2003,20030102,xml_files\pa030102_09805375_20030102.xml
9880515,2003,20030102,xml_files\pa030102_09880515_20030102.xml
9886149,2003,20030102,xml_files\pa030102_09886149_20030102.xml
9886159,2003,20030102,xml_files\pa030102_09886159_20030102.xml
10025222,2003,20030102,xml_files\pa030102_10025222_20030102.xml
10138516,2003,20030102,xml_files\pa030102_10138516_20030102.xml
10165328,2003,20030102,xml_files\pa030102_10165328_20030102.xml
10166359,2003,20030102,xml_files\pa030102_10166359_20030102.xml
10167279,2003,20030102,xml_files\pa030102_10167279_20030102.xml
9359595,2003,20030102,xml_files\pa030102_09359595_20030102.xml
9746036,2003,20030102,xml_files\pa030102_09746036_20030102.xml
9791932,2003,20030102,xml_files\pa030102_09791932_20030102.xml
9808124,2003,20030102,xml_files\pa030102_09808124_20030102.xml
9811673,2003,20030102,xml_files\pa030102_09811673_20030102.xml
9815015,2003,20030102,xml_files\pa030102_09815015_20030102.xml
9866283,2003,20030102,xml_files\pa030102_09866283_20030102.xml
9885517,2003,20030102,xml_files\pa030102_09885517_20030102.xml
9891421,2003,20030102,xml_files\pa030102_09891421_20030102.xml
9894863,2003,20030102,xml_files\pa030102_09894863_20030102.xml
9895381,2003,20030102,xml_files\pa030102_09895381_20030102.xml
9896962,2003,20030102,xml_files\pa030102_09896962_20030102.xml
9907111,2003,20030102,xml_files\pa030102_09907111_20030102.xml
9965212,2003,20030102,xml_files\pa030102_09965212_20030102.xml
9989364,2003,20030102,xml_files\pa030102_09989364_20030102.xml
9997741,2003,20030102,xml_files\pa030102_09997741_20030102.xml
10007557,2003,20030102,xml_files\pa030102_10007557_20030102.xml
10023033,2003,20030102,xml_files\pa030102_10023033_20030102.xml
10025170,2003,20030102,xml_files\pa030102_10025170_20030102.xml
10025201,2003,20030102,xml_files\pa030102_10025201_20030102.xml
10056414,2003,20030102,xml_files\pa030102_10056414_20030102.xml
10077870,2003,20030102,xml_files\pa030102_10077870_20030102.xml
10078770,2003,20030102,xml_files\pa030102_10078770_20030102.xml
10081771,2003,20030102,xml_files\pa030102_10081771_20030102.xml
10081936,2003,20030102,xml_files\pa030102_10081936_20030102.xml
10101135,2003,20030102,xml_files\pa030102_10101135_20030102.xml
10102915,2003,20030102,xml_files\pa030102_10102915_20030102.xml
10103884,2003,20030102,xml_files\pa030102_10103884_20030102.xml
10105989,2003,20030102,xml_files\pa030102_10105989_20030102.xml
10112503,2003,20030102,xml_files\pa030102_10112503_20030102.xml
10126227,2003,20030102,xml_files\pa030102_10126227_20030102.xml
10126781,2003,20030102,xml_files\pa030102_10126781_20030102.xml
10128151,2003,20030102,xml_files\pa030102_10128151_20030102.xml
10134841,2003,20030102,xml_files\pa030102_10134841_20030102.xml
10143496,2003,20030102,xml_files\pa030102_10143496_20030102.xml
10143522,2003,20030102,xml_files\pa030102_10143522_20030102.xml
10145396,2003,20030102,xml_files\pa030102_10145396_20030102.xml
10146255,2003,20030102,xml_files\pa030102_10146255_20030102.xml
10148897,2003,20030102,xml_files\pa030102_10148897_20030102.xml
10149256,2003,20030102,xml_files\pa030102_10149256_20030102.xml
10154932,2003,20030102,xml_files\pa030102_10154932_20030102.xml
10155550,2003,20030102,xml_files\pa030102_10155550_20030102.xml
10169938,2003,20030102,xml_files\pa030102_10169938_20030102.xml
10171136,2003,20030102,xml_files\pa030102_10171136_20030102.xml
10174954,2003,20030102,xml_files\pa030102_10174954_20030102.xml
10179065,2003,20030102,xml_files\pa030102_10179065_20030102.xml
10193777,2003,20030102,xml_files\pa030102_10193777_20030102.xml
10207440,2003,20030102,xml_files\pa030102_10207440_20030102.xml
10213183,2003,20030102,xml_files\pa030102_10213183_20030102.xml
10217615,2003,20030102,xml_files\pa030102_10217615_20030102.xml
10229759,2003,20030102,xml_files\pa030102_10229759_20030102.xml
10232869,2003,20030102,xml_files\pa030102_10232869_20030102.xml
9526582,2003,20030102,xml_files\pa030102_09526582_20030102.xml
9809715,2003,20030102,xml_files\pa030102_09809715_20030102.xml
9896046,2003,20030102,xml_files\pa030102_09896046_20030102.xml
9896596,2003,20030102,xml_files\pa030102_09896596_20030102.xml
10087424,2003,20030102,xml_files\pa030102_10087424_20030102.xml
10089040,2003,20030102,xml_files\pa030102_10089040_20030102.xml
10127966,2003,20030102,xml_files\pa030102_10127966_20030102.xml
10149598,2003,20030102,xml_files\pa030102_10149598_20030102.xml
10169748,2003,20030102,xml_files\pa030102_10169748_20030102.xml
10178722,2003,20030102,xml_files\pa030102_10178722_20030102.xml
10181443,2003,20030102,xml_files\pa030102_10181443_20030102.xml
10185424,2003,20030102,xml_files\pa030102_10185424_20030102.xml
10219405,2003,20030102,xml_files\pa030102_10219405_20030102.xml
10138654,2003,20030102,xml_files\pa030102_10138654_20030102.xml
10006403,2003,20030102,xml_files\pa030102_10006403_20030102.xml
10120578,2003,20030102,xml_files\pa030102_10120578_20030102.xml
9814604,2003,20030102,xml_files\pa030102_09814604_20030102.xml
9882325,2003,20030102,xml_files\pa030102_09882325_20030102.xml
10029471,2003,20030102,xml_files\pa030102_10029471_20030102.xml
10217293,2003,20030102,xml_files\pa030102_10217293_20030102.xml
10210339,2003,20030102,xml_files\pa030102_10210339_20030102.xml
9895588,2003,20030102,xml_files\pa030102_09895588_20030102.xml
10174869,2003,20030102,xml_files\pa030102_10174869_20030102.xml
10216716,2003,20030102,xml_files\pa030102_10216716_20030102.xml
10012898,2003,20030102,xml_files\pa030102_10012898_20030102.xml
10044486,2003,20030102,xml_files\pa030102_10044486_20030102.xml
10181935,2003,20030102,xml_files\pa030102_10181935_20030102.xml
9941947,2003,20030102,xml_files\pa030102_09941947_20030102.xml
10198806,2003,20030102,xml_files\pa030102_10198806_20030102.xml
9904011,2003,20030102,xml_files\pa030102_09904011_20030102.xml
9989734,2003,20030102,xml_files\pa030102_09989734_20030102.xml
9991053,2003,20030102,xml_files\pa030102_09991053_20030102.xml
10049825,2003,20030102,xml_files\pa030102_10049825_20030102.xml
10052690,2003,20030102,xml_files\pa030102_10052690_20030102.xml
10073300,2003,20030102,xml_files\pa030102_10073300_20030102.xml
10128853,2003,20030102,xml_files\pa030102_10128853_20030102.xml
10134575,2003,20030102,xml_files\pa030102_10134575_20030102.xml
10147026,2003,20030102,xml_files\pa030102_10147026_20030102.xml
10170102,2003,20030102,xml_files\pa030102_10170102_20030102.xml
10181517,2003,20030102,xml_files\pa030102_10181517_20030102.xml
10195517,2003,20030102,xml_files\pa030102_10195517_20030102.xml
10212287,2003,20030102,xml_files\pa030102_10212287_20030102.xml
10127319,2003,20030102,xml_files\pa030102_10127319_20030102.xml
10137731,2003,20030102,xml_files\pa030102_10137731_20030102.xml
9320713,2003,20030102,xml_files\pa030102_09320713_20030102.xml
9816744,2003,20030102,xml_files\pa030102_09816744_20030102.xml
10053526,2003,20030102,xml_files\pa030102_10053526_20030102.xml
10138713,2003,20030102,xml_files\pa030102_10138713_20030102.xml
9362394,2003,20030102,xml_files\pa030102_09362394_20030102.xml
10062458,2003,20030102,xml_files\pa030102_10062458_20030102.xml
10202211,2003,20030102,xml_files\pa030102_10202211_20030102.xml
10168744,2003,20030102,xml_files\pa030102_10168744_20030102.xml
10127679,2003,20030102,xml_files\pa030102_10127679_20030102.xml
10133325,2003,20030102,xml_files\pa030102_10133325_20030102.xml
9774639,2003,20030102,xml_files\pa030102_09774639_20030102.xml
9987357,2003,20030102,xml_files\pa030102_09987357_20030102.xml
10105729,2003,20030102,xml_files\pa030102_10105729_20030102.xml
9829931,2003,20030102,xml_files\pa030102_09829931_20030102.xml
10000039,2003,20030102,xml_files\pa030102_10000039_20030102.xml
10199333,2003,20030102,xml_files\pa030102_10199333_20030102.xml
9931401,2003,20030102,xml_files\pa030102_09931401_20030102.xml
9862660,2003,20030102,xml_files\pa030102_09862660_20030102.xml
10045792,2003,20030102,xml_files\pa030102_10045792_20030102.xml
10060019,2003,20030102,xml_files\pa030102_10060019_20030102.xml
9996073,2003,20030102,xml_files\pa030102_09996073_20030102.xml
10181214,2003,20030102,xml_files\pa030102_10181214_20030102.xml
10205179,2003,20030102,xml_files\pa030102_10205179_20030102.xml
9576877,2003,20030102,xml_files\pa030102_09576877_20030102.xml
10124579,2003,20030102,xml_files\pa030102_10124579_20030102.xml
10181707,2003,20030102,xml_files\pa030102_10181707_20030102.xml
10181708,2003,20030102,xml_files\pa030102_10181708_20030102.xml
9263359,2003,20030102,xml_files\pa030102_09263359_20030102.xml
10087142,2003,20030102,xml_files\pa030102_10087142_20030102.xml
10099539,2003,20030102,xml_files\pa030102_10099539_20030102.xml
10200955,2003,20030102,xml_files\pa030102_10200955_20030102.xml
10160048,2003,20030102,xml_files\pa030102_10160048_20030102.xml
10172473,2003,20030102,xml_files\pa030102_10172473_20030102.xml
9843378,2003,20030102,xml_files\pa030102_09843378_20030102.xml
10011635,2003,20030102,xml_files\pa030102_10011635_20030102.xml
10084686,2003,20030102,xml_files\pa030102_10084686_20030102.xml
10163196,2003,20030102,xml_files\pa030102_10163196_20030102.xml
10140227,2003,20030102,xml_files\pa030102_10140227_20030102.xml
10166536,2003,20030102,xml_files\pa030102_10166536_20030102.xml
9681938,2003,20030102,xml_files\pa030102_09681938_20030102.xml
10223757,2003,20030102,xml_files\pa030102_10223757_20030102.xml
10225412,2003,20030102,xml_files\pa030102_10225412_20030102.xml
10169264,2003,20030102,xml_files\pa030102_10169264_20030102.xml
9984006,2003,20030102,xml_files\pa030102_09984006_20030102.xml
10157209,2003,20030102,xml_files\pa030102_10157209_20030102.xml
9894066,2003,20030102,xml_files\pa030102_09894066_20030102.xml
9897673,2003,20030102,xml_files\pa030102_09897673_20030102.xml
10193246,2003,20030102,xml_files\pa030102_10193246_20030102.xml
10211293,2003,20030102,xml_files\pa030102_10211293_20030102.xml
10173840,2003,20030102,xml_files\pa030102_10173840_20030102.xml
10219367,2003,20030102,xml_files\pa030102_10219367_20030102.xml
10229101,2003,20030102,xml_files\pa030102_10229101_20030102.xml
9311428,2003,20030102,xml_files\pa030102_09311428_20030102.xml
9852093,2003,20030102,xml_files\pa030102_09852093_20030102.xml
10107122,2003,20030102,xml_files\pa030102_10107122_20030102.xml
10175077,2003,20030102,xml_files\pa030102_10175077_20030102.xml
10184982,2003,20030102,xml_files\pa030102_10184982_20030102.xml
10093836,2003,20030102,xml_files\pa030102_10093836_20030102.xml
9972481,2003,20030102,xml_files\pa030102_09972481_20030102.xml
10230249,2003,20030102,xml_files\pa030102_10230249_20030102.xml
10008935,2003,20030102,xml_files\pa030102_10008935_20030102.xml
10212899,2003,20030102,xml_files\pa030102_10212899_20030102.xml
9946503,2003,20030102,xml_files\pa030102_09946503_20030102.xml
10101337,2003,20030102,xml_files\pa030102_10101337_20030102.xml
10143568,2003,20030102,xml_files\pa030102_10143568_20030102.xml
10178349,2003,20030102,xml_files\pa030102_10178349_20030102.xml
9999843,2003,20030102,xml_files\pa030102_09999843_20030102.xml
10180111,2003,20030102,xml_files\pa030102_10180111_20030102.xml
9683959,2003,20030102,xml_files\pa030102_09683959_20030102.xml
10053990,2003,20030102,xml_files\pa030102_10053990_20030102.xml
10186647,2003,20030102,xml_files\pa030102_10186647_20030102.xml
10204079,2003,20030102,xml_files\pa030102_10204079_20030102.xml
10006239,2003,20030102,xml_files\pa030102_10006239_20030102.xml
10215229,2003,20030102,xml_files\pa030102_10215229_20030102.xml
9895127,2003,20030102,xml_files\pa030102_09895127_20030102.xml
9895301,2003,20030102,xml_files\pa030102_09895301_20030102.xml
10234581,2003,20030102,xml_files\pa030102_10234581_20030102.xml
10129305,2003,20030102,xml_files\pa030102_10129305_20030102.xml
10219515,2003,20030102,xml_files\pa030102_10219515_20030102.xml
9892806,2003,20030102,xml_files\pa030102_09892806_20030102.xml
9896452,2003,20030102,xml_files\pa030102_09896452_20030102.xml
10231347,2003,20030102,xml_files\pa030102_10231347_20030102.xml
10038901,2003,20030102,xml_files\pa030102_10038901_20030102.xml
10011704,2003,20030102,xml_files\pa030102_10011704_20030102.xml
10183758,2003,20030102,xml_files\pa030102_10183758_20030102.xml
10183757,2003,20030102,xml_files\pa030102_10183757_20030102.xml
10227319,2003,20030102,xml_files\pa030102_10227319_20030102.xml
9746083,2003,20030102,xml_files\pa030102_09746083_20030102.xml
9896480,2003,20030102,xml_files\pa030102_09896480_20030102.xml
9896529,2003,20030102,xml_files\pa030102_09896529_20030102.xml
9864714,2003,20030102,xml_files\pa030102_09864714_20030102.xml
10213698,2003,20030102,xml_files\pa030102_10213698_20030102.xml
10183454,2003,20030102,xml_files\pa030102_10183454_20030102.xml
10167960,2003,20030102,xml_files\pa030102_10167960_20030102.xml
10211262,2003,20030102,xml_files\pa030102_10211262_20030102.xml
9892620,2003,20030102,xml_files\pa030102_09892620_20030102.xml
10054520,2003,20030102,xml_files\pa030102_10054520_20030102.xml
10150610,2003,20030102,xml_files\pa030102_10150610_20030102.xml
10170098,2003,20030102,xml_files\pa030102_10170098_20030102.xml
10170359,2003,20030102,xml_files\pa030102_10170359_20030102.xml
10228045,2003,20030102,xml_files\pa030102_10228045_20030102.xml
10107009,2003,20030102,xml_files\pa030102_10107009_20030102.xml
9896531,2003,20030102,xml_files\pa030102_09896531_20030102.xml
10141713,2003,20030102,xml_files\pa030102_10141713_20030102.xml
10184706,2003,20030102,xml_files\pa030102_10184706_20030102.xml
10146121,2003,20030102,xml_files\pa030102_10146121_20030102.xml
10147150,2003,20030102,xml_files\pa030102_10147150_20030102.xml
10186656,2003,20030102,xml_files\pa030102_10186656_20030102.xml
9895672,2003,20030102,xml_files\pa030102_09895672_20030102.xml
10137222,2003,20030102,xml_files\pa030102_10137222_20030102.xml
10188022,2003,20030102,xml_files\pa030102_10188022_20030102.xml
10004784,2003,20030102,xml_files\pa030102_10004784_20030102.xml
10029391,2003,20030102,xml_files\pa030102_10029391_20030102.xml
10063199,2003,20030102,xml_files\pa030102_10063199_20030102.xml
10175574,2003,20030102,xml_files\pa030102_10175574_20030102.xml
9865432,2003,20030102,xml_files\pa030102_09865432_20030102.xml
10005843,2003,20030102,xml_files\pa030102_10005843_20030102.xml
10182407,2003,20030102,xml_files\pa030102_10182407_20030102.xml
10224561,2003,20030102,xml_files\pa030102_10224561_20030102.xml
10216732,2003,20030102,xml_files\pa030102_10216732_20030102.xml
9891324,2003,20030102,xml_files\pa030102_09891324_20030102.xml
10219281,2003,20030102,xml_files\pa030102_10219281_20030102.xml
10151168,2003,20030102,xml_files\pa030102_10151168_20030102.xml
10138556,2003,20030102,xml_files\pa030102_10138556_20030102.xml
10167961,2003,20030102,xml_files\pa030102_10167961_20030102.xml
10139329,2003,20030102,xml_files\pa030102_10139329_20030102.xml
10142404,2003,20030102,xml_files\pa030102_10142404_20030102.xml
10227334,2003,20030102,xml_files\pa030102_10227334_20030102.xml
10029939,2003,20030102,xml_files\pa030102_10029939_20030102.xml
9894922,2003,20030102,xml_files\pa030102_09894922_20030102.xml
9965586,2003,20030102,xml_files\pa030102_09965586_20030102.xml
9892805,2003,20030102,xml_files\pa030102_09892805_20030102.xml
10175834,2003,20030102,xml_files\pa030102_10175834_20030102.xml
9895680,2003,20030102,xml_files\pa030102_09895680_20030102.xml
9895579,2003,20030102,xml_files\pa030102_09895579_20030102.xml
10079925,2003,20030102,xml_files\pa030102_10079925_20030102.xml
9896532,2003,20030102,xml_files\pa030102_09896532_20030102.xml
10164927,2003,20030102,xml_files\pa030102_10164927_20030102.xml
9894649,2003,20030102,xml_files\pa030102_09894649_20030102.xml
9969550,2003,20030102,xml_files\pa030102_09969550_20030102.xml
10168465,2003,20030102,xml_files\pa030102_10168465_20030102.xml
10225737,2003,20030102,xml_files\pa030102_10225737_20030102.xml
10178746,2003,20030102,xml_files\pa030102_10178746_20030102.xml
10227317,2003,20030102,xml_files\pa030102_10227317_20030102.xml
10230748,2003,20030102,xml_files\pa030102_10230748_20030102.xml
10146267,2003,20030102,xml_files\pa030102_10146267_20030102.xml
9895020,2003,20030102,xml_files\pa030102_09895020_20030102.xml
10164314,2003,20030102,xml_files\pa030102_10164314_20030102.xml
10176451,2003,20030102,xml_files\pa030102_10176451_20030102.xml
9893866,2003,20030102,xml_files\pa030102_09893866_20030102.xml
10068988,2003,20030102,xml_files\pa030102_10068988_20030102.xml
9896124,2003,20030102,xml_files\pa030102_09896124_20030102.xml
10226008,2003,20030102,xml_files\pa030102_10226008_20030102.xml
9895136,2003,20030102,xml_files\pa030102_09895136_20030102.xml
10217083,2003,20030102,xml_files\pa030102_10217083_20030102.xml
10173373,2003,20030102,xml_files\pa030102_10173373_20030102.xml
9893198,2003,20030102,xml_files\pa030102_09893198_20030102.xml
10227699,2003,20030102,xml_files\pa030102_10227699_20030102.xml
9894337,2003,20030102,xml_files\pa030102_09894337_20030102.xml
